Time;x;y;z;7c:9e:bd:f9:c3:72;7c:9e:bd:f0:91:c6;7c:9e:bd:f1:d3:e6;7c:9e:bd:f0:87:de;7c:9e:bd:f1:d6:92;7c:9e:bd:f8:d5:de;7c:9e:bd:f1:e3:96;7c:9e:bd:f9:ad:76
02/01/2021 16:29;59,0;0,0;2,0;-200,0;-63;-82;-77;-92,0;-89;-87,0;-78,0
02/01/2021 16:29;59,0;0,0;2,0;-200,0;-59;-83;-77;-90,0;-76;-87,0;-78,0
02/01/2021 16:31;58,0;0,0;2,0;-90,0;-62;-72;-78;-94,0;-71;-84,0;-76,0
02/01/2021 16:31;58,0;0,0;2,0;-96,0;-62;-72;-79;-95,0;-72;-86,0;-76,0
02/01/2021 16:31;58,0;0,0;2,0;-90,0;-62;-72;-77;-93,0;-77;-84,0;-76,0
02/01/2021 16:31;58,0;0,0;2,0;-90,0;-61;-72;-78;-94,0;-77;-90,0;-76,0
02/01/2021 16:31;58,0;0,0;2,0;-93,0;-61;-72;-77;-93,0;-72;-87,0;-76,0
02/01/2021 16:32;57,0;0,0;2,0;-91,0;-72;-71;-82;-90,0;-73;-86,0;-73,0
02/01/2021 16:32;57,0;0,0;2,0;-200,0;-71;-71;-86;-90,0;-73;-90,0;-72,0
02/01/2021 16:32;57,0;0,0;2,0;-89,0;-68;-75;-86;-90,0;-72;-86,0;-72,0
02/01/2021 16:32;57,0;0,0;2,0;-91,0;-71;-75;-84;-85,0;-72;-200,0;-71,0
02/01/2021 16:32;57,0;0,0;2,0;-92,0;-71;-71;-84;-89,0;-73;-85,0;-72,0
02/01/2021 16:32;56,0;0,0;2,0;-200,0;-74;-86;-74;-87,0;-79;-85,0;-77,0
02/01/2021 16:32;56,0;0,0;2,0;-90,0;-63;-71;-74;-88,0;-73;-81,0;-74,0
02/01/2021 16:32;56,0;0,0;2,0;-90,0;-61;-68;-74;-88,0;-72;-86,0;-75,0
02/01/2021 16:32;56,0;0,0;2,0;-90,0;-60;-68;-80;-90,0;-71;-81,0;-75,0
02/01/2021 16:32;56,0;0,0;2,0;-90,0;-61;-67;-81;-88,0;-71;-81,0;-75,0
02/01/2021 16:33;5,0;0,0;2,0;-87,0;-70;-64;-90;-91,0;-73;-90,0;-72,0
02/01/2021 16:33;5,0;0,0;2,0;-89,0;-69;-64;-88;-90,0;-72;-86,0;-71,0
02/01/2021 16:33;5,0;0,0;2,0;-90,0;-70;-63;-77;-94,0;-73;-88,0;-71,0
02/01/2021 16:33;5,0;0,0;2,0;-88,0;-70;-64;-78;-200,0;-72;-91,0;-71,0
02/01/2021 16:33;5,0;0,0;2,0;-89,0;-70;-63;-90;-89,0;-73;-87,0;-71,0
02/01/2021 16:33;24,0;0,0;2,0;-94,0;-73;-66;-76;-89,0;-71;-89,0;-77,0
02/01/2021 16:33;24,0;0,0;2,0;-91,0;-73;-73;-76;-200,0;-71;-88,0;-77,0
02/01/2021 16:33;24,0;0,0;2,0;-92,0;-73;-66;-77;-89,0;-72;-87,0;-76,0
02/01/2021 16:33;24,0;0,0;2,0;-91,0;-74;-66;-76;-87,0;-71;-88,0;-73,0
02/01/2021 16:33;24,0;0,0;2,0;-90,0;-76;-67;-77;-88,0;-71;-90,0;-76,0
02/01/2021 16:33;26,0;0,0;2,0;-88,0;-81;-74;-84;-87,0;-81;-89,0;-75,0
02/01/2021 16:34;26,0;0,0;2,0;-88,0;-83;-63;-86;-92,0;-80;-87,0;-74,0
02/01/2021 16:34;26,0;0,0;2,0;-87,0;-83;-74;-86;-95,0;-82;-89,0;-75,0
02/01/2021 16:34;26,0;0,0;2,0;-86,0;-83;-63;-84;-86,0;-74;-88,0;-74,0
02/01/2021 16:34;26,0;0,0;2,0;-88,0;-84;-63;-84;-91,0;-81;-86,0;-74,0
02/01/2021 16:34;84,0;0,0;2,0;-200,0;-70;-73;-77;-89,0;-75;-86,0;-72,0
02/01/2021 16:34;84,0;0,0;2,0;-97,0;-69;-73;-77;-89,0;-75;-85,0;-72,0
02/01/2021 16:34;84,0;0,0;2,0;-200,0;-69;-73;-77;-93,0;-76;-85,0;-72,0
02/01/2021 16:34;84,0;0,0;2,0;-200,0;-69;-72;-77;-90,0;-75;-85,0;-72,0
02/01/2021 16:34;84,0;0,0;2,0;-95,0;-69;-73;-76;-89,0;-77;-87,0;-72,0
02/01/2021 16:35;55,0;0,0;2,0;-200,0;-70;-75;-83;-90,0;-72;-88,0;-62,0
02/01/2021 16:35;55,0;0,0;2,0;-200,0;-71;-74;-88;-92,0;-73;-89,0;-62,0
02/01/2021 16:35;55,0;0,0;2,0;-89,0;-72;-74;-82;-92,0;-74;-96,0;-66,0
02/01/2021 16:35;55,0;0,0;2,0;-89,0;-70;-74;-88;-98,0;-74;-90,0;-62,0
02/01/2021 16:35;55,0;0,0;2,0;-89,0;-71;-71;-82;-94,0;-71;-88,0;-62,0
02/01/2021 16:36;54,0;0,0;2,0;-89,0;-74;-75;-80;-200,0;-72;-85,0;-69,0
02/01/2021 16:36;54,0;0,0;2,0;-90,0;-72;-75;-85;-200,0;-71;-86,0;-70,0
02/01/2021 16:36;54,0;0,0;2,0;-200,0;-74;-75;-79;-200,0;-73;-85,0;-70,0
02/01/2021 16:36;54,0;0,0;2,0;-87,0;-74;-75;-79;-200,0;-72;-86,0;-70,0
02/01/2021 16:36;54,0;0,0;2,0;-90,0;-72;-74;-78;-200,0;-72;-84,0;-70,0
02/01/2021 16:36;53,0;0,0;2,0;-88,0;-71;-74;-81;-200,0;-75;-90,0;-72,0
02/01/2021 16:36;53,0;0,0;2,0;-90,0;-72;-73;-79;-96,0;-76;-90,0;-72,0
02/01/2021 16:36;53,0;0,0;2,0;-90,0;-70;-73;-79;-200,0;-76;-89,0;-72,0
02/01/2021 16:36;53,0;0,0;2,0;-87,0;-71;-82;-79;-98,0;-74;-93,0;-73,0
02/01/2021 16:36;53,0;0,0;2,0;-89,0;-68;-74;-84;-94,0;-75;-92,0;-72,0
02/01/2021 16:37;52,0;0,0;2,0;-95,0;-71;-80;-83;-91,0;-78;-86,0;-69,0
02/01/2021 16:37;52,0;0,0;2,0;-91,0;-73;-78;-84;-87,0;-82;-89,0;-71,0
02/01/2021 16:37;52,0;0,0;2,0;-91,0;-73;-80;-83;-91,0;-82;-88,0;-91,0
02/01/2021 16:37;52,0;0,0;2,0;-91,0;-73;-83;-82;-91,0;-80;-88,0;-71,0
02/01/2021 16:37;52,0;0,0;2,0;-92,0;-70;-77;-83;-91,0;-79;-90,0;-70,0
02/01/2021 16:37;21,0;0,0;2,0;-90,0;-85;-81;-87;-200,0;-72;-92,0;-76,0
02/01/2021 16:37;21,0;0,0;2,0;-90,0;-82;-81;-90;-200,0;-73;-200,0;-78,0
02/01/2021 16:37;21,0;0,0;2,0;-89,0;-76;-81;-80;-93,0;-74;-91,0;-79,0
02/01/2021 16:37;21,0;0,0;2,0;-91,0;-77;-81;-80;-94,0;-73;-90,0;-78,0
02/01/2021 16:38;21,0;0,0;2,0;-92,0;-85;-69;-88;-200,0;-73;-93,0;-78,0
02/01/2021 16:38;23,0;0,0;2,0;-88,0;-71;-71;-79;-87,0;-75;-82,0;-70,0
02/01/2021 16:38;23,0;0,0;2,0;-90,0;-71;-70;-79;-200,0;-73;-83,0;-71,0
02/01/2021 16:38;23,0;0,0;2,0;-90,0;-71;-70;-79;-87,0;-74;-86,0;-71,0
02/01/2021 16:38;23,0;0,0;2,0;-89,0;-71;-70;-79;-87,0;-73;-84,0;-71,0
02/01/2021 16:38;23,0;0,0;2,0;-200,0;-73;-74;-78;-88,0;-74;-86,0;-70,0
02/01/2021 16:39;4,0;0,0;2,0;-91,0;-81;-70;-83;-87,0;-80;-85,0;-76,0
02/01/2021 16:39;4,0;0,0;2,0;-200,0;-84;-77;-84;-87,0;-81;-84,0;-76,0
02/01/2021 16:39;4,0;0,0;2,0;-93,0;-78;-71;-84;-86,0;-81;-85,0;-75,0
02/01/2021 16:39;4,0;0,0;2,0;-200,0;-85;-77;-93;-88,0;-71;-91,0;-75,0
02/01/2021 16:39;4,0;0,0;2,0;-92,0;-83;-77;-83;-88,0;-81;-86,0;-75,0
02/01/2021 16:39;2,0;0,0;2,0;-90,0;-82;-75;-200;-200,0;-76;-91,0;-82,0
02/01/2021 16:39;2,0;0,0;2,0;-92,0;-86;-78;-90;-200,0;-75;-90,0;-82,0
02/01/2021 16:39;2,0;0,0;2,0;-89,0;-87;-76;-90;-200,0;-77;-89,0;-86,0
02/01/2021 16:39;2,0;0,0;2,0;-89,0;-86;-75;-90;-200,0;-77;-90,0;-81,0
02/01/2021 16:39;2,0;0,0;2,0;-88,0;-81;-75;-200;-200,0;-77;-87,0;-87,0
02/01/2021 16:40;1,0;0,0;2,0;-90,0;-68;-58;-89;-92,0;-86;-87,0;-80,0
02/01/2021 16:40;1,0;0,0;2,0;-91,0;-70;-59;-92;-92,0;-78;-84,0;-81,0
02/01/2021 16:40;1,0;0,0;2,0;-90,0;-69;-58;-92;-89,0;-79;-84,0;-87,0
02/01/2021 16:40;1,0;0,0;2,0;-200,0;-69;-58;-86;-95,0;-85;-86,0;-85,0
02/01/2021 16:40;1,0;0,0;2,0;-89,0;-69;-58;-87;-96,0;-80;-85,0;-85,0
02/01/2021 16:40;3,0;0,0;2,0;-92,0;-82;-69;-82;-92,0;-79;-88,0;-73,0
02/01/2021 16:40;3,0;0,0;2,0;-92,0;-81;-70;-82;-91,0;-79;-87,0;-73,0
02/01/2021 16:40;3,0;0,0;2,0;-93,0;-82;-69;-82;-91,0;-79;-88,0;-87,0
02/01/2021 16:40;3,0;0,0;2,0;-91,0;-82;-70;-81;-90,0;-81;-87,0;-75,0
02/01/2021 16:40;3,0;0,0;2,0;-94,0;-82;-69;-81;-93,0;-80;-87,0;-86,0
02/01/2021 16:41;20,0;0,0;2,0;-200,0;-72;-72;-82;-90,0;-87;-91,0;-75,0
02/01/2021 16:41;20,0;0,0;2,0;-200,0;-73;-71;-84;-92,0;-83;-94,0;-75,0
02/01/2021 16:41;20,0;0,0;2,0;-200,0;-73;-71;-82;-89,0;-83;-92,0;-75,0
02/01/2021 16:41;20,0;0,0;2,0;-200,0;-74;-71;-84;-91,0;-81;-90,0;-73,0
02/01/2021 16:41;20,0;0,0;2,0;-200,0;-71;-75;-84;-90,0;-83;-91,0;-74,0
02/01/2021 16:41;22,0;0,0;2,0;-87,0;-78;-74;-78;-91,0;-77;-90,0;-78,0
02/01/2021 16:41;22,0;0,0;2,0;-86,0;-79;-75;-79;-89,0;-81;-90,0;-77,0
02/01/2021 16:41;22,0;0,0;2,0;-90,0;-74;-74;-81;-90,0;-80;-89,0;-74,0
02/01/2021 16:41;22,0;0,0;2,0;-87,0;-74;-78;-80;-89,0;-77;-91,0;-74,0
02/01/2021 16:41;22,0;0,0;2,0;-200,0;-79;-79;-87;-92,0;-76;-92,0;-78,0
02/01/2021 16:47;18,0;0,0;1,0;-93,0;-87;-81;-91;-75,0;-82;-85,0;-200,0
02/01/2021 16:47;18,0;0,0;1,0;-84,0;-84;-83;-92;-75,0;-84;-82,0;-88,0
02/01/2021 16:47;18,0;0,0;1,0;-87,0;-83;-85;-92;-75,0;-84;-76,0;-89,0
02/01/2021 16:47;18,0;0,0;1,0;-84,0;-84;-83;-87;-75,0;-82;-83,0;-86,0
02/01/2021 16:47;18,0;0,0;1,0;-84,0;-85;-86;-200;-71,0;-85;-76,0;-200,0
02/01/2021 16:47;19,0;0,0;1,0;-88,0;-85;-86;-91;-73,0;-93;-73,0;-95,0
02/01/2021 16:47;19,0;0,0;1,0;-87,0;-85;-86;-91;-73,0;-88;-72,0;-92,0
02/01/2021 16:47;19,0;0,0;1,0;-91,0;-85;-87;-91;-73,0;-89;-72,0;-89,0
02/01/2021 16:47;19,0;0,0;1,0;-94,0;-88;-87;-89;-73,0;-84;-76,0;-88,0
02/01/2021 16:47;19,0;0,0;1,0;-81,0;-80;-90;-87;-74,0;-81;-73,0;-88,0
02/01/2021 16:48;49,0;0,0;1,0;-80,0;-80;-87;-88;-76,0;-93;-71,0;-87,0
02/01/2021 16:48;49,0;0,0;1,0;-81,0;-94;-86;-89;-76,0;-82;-71,0;-85,0
02/01/2021 16:48;49,0;0,0;1,0;-80,0;-92;-86;-88;-87,0;-200;-71,0;-91,0
02/01/2021 16:48;49,0;0,0;1,0;-89,0;-91;-85;-89;-84,0;-82;-70,0;-87,0
02/01/2021 16:48;49,0;0,0;1,0;-80,0;-80;-88;-200;-75,0;-81;-69,0;-87,0
02/01/2021 16:48;51,0;0,0;1,0;-87,0;-92;-77;-80;-79,0;-89;-77,0;-88,0
02/01/2021 16:48;51,0;0,0;1,0;-82,0;-90;-77;-81;-79,0;-84;-78,0;-89,0
02/01/2021 16:48;51,0;0,0;1,0;-86,0;-89;-78;-83;-77,0;-88;-77,0;-89,0
02/01/2021 16:49;51,0;0,0;1,0;-88,0;-87;-78;-83;-78,0;-84;-76,0;-89,0
02/01/2021 16:49;51,0;0,0;1,0;-82,0;-90;-79;-83;-78,0;-85;-77,0;-87,0
02/01/2021 16:49;48,0;0,0;1,0;-80,0;-85;-81;-81;-80,0;-87;-73,0;-92,0
02/01/2021 16:49;48,0;0,0;1,0;-80,0;-87;-80;-82;-81,0;-86;-73,0;-92,0
02/01/2021 16:49;48,0;0,0;1,0;-80,0;-85;-83;-81;-82,0;-81;-86,0;-90,0
02/01/2021 16:49;48,0;0,0;1,0;-79,0;-83;-79;-81;-84,0;-90;-78,0;-89,0
02/01/2021 16:49;48,0;0,0;1,0;-78,0;-84;-80;-82;-82,0;-88;-77,0;-91,0
02/01/2021 16:49;50,0;0,0;1,0;-91,0;-80;-88;-82;-84,0;-81;-73,0;-92,0
02/01/2021 16:49;50,0;0,0;1,0;-89,0;-80;-90;-85;-81,0;-84;-65,0;-91,0
02/01/2021 16:49;50,0;0,0;1,0;-90,0;-80;-82;-81;-74,0;-84;-72,0;-91,0
02/01/2021 16:50;50,0;0,0;1,0;-87,0;-81;-90;-88;-73,0;-85;-67,0;-91,0
02/01/2021 16:50;50,0;0,0;1,0;-86,0;-80;-82;-88;-73,0;-85;-73,0;-93,0
02/01/2021 16:50;79,0;0,0;1,0;-88;-89;-86;-86;-83;-86;-72;-200
02/01/2021 16:50;79,0;0,0;1,0;-88;-87;-89;-86;-85;-86;-73;-91
02/01/2021 16:50;79,0;0,0;1,0;-87;-85;-89;-88;-80;-86;-74;-93
02/01/2021 16:50;79,0;0,0;1,0;-86;-87;-88;-86;-81;-85;-72;-94
02/01/2021 16:50;79,0;0,0;1,0;-87;-86;-90;-86;-82;-87;-73;-90
02/01/2021 16:53;78,0;0,0;1,0;-81,0;-83,0;-84,0;-89,0;-74,0;-87,0;-65,0;-92,0
02/01/2021 16:53;78,0;0,0;1,0;-81,0;-85,0;-83,0;-94,0;-74,0;-85,0;-65,0;-91,0
02/01/2021 16:53;78,0;0,0;1,0;-83,0;-84,0;-85,0;-90,0;-78,0;-84,0;-63,0;-90,0
02/01/2021 16:53;78,0;0,0;1,0;-82,0;-85,0;-84,0;-92,0;-75,0;-90,0;-65,0;-200,0
02/01/2021 16:53;78,0;0,0;1,0;-81,0;-83,0;-83,0;-90,0;-77,0;-88,0;-65,0;-93,0
02/01/2021 16:53;77,0;0,0;1,0;-82,0;-85,0;-86,0;-91,0;-90,0;-87,0;-72,0;-92,0
02/01/2021 16:53;77,0;0,0;1,0;-81,0;-85,0;-200,0;-94,0;-75,0;-86,0;-72,0;-88,0
02/01/2021 16:53;77,0;0,0;1,0;-82,0;-85,0;-87,0;-93,0;-80,0;-83,0;-72,0;-91,0
02/01/2021 16:53;77,0;0,0;1,0;-84,0;-86,0;-87,0;-88,0;-77,0;-84,0;-70,0;-87,0
02/01/2021 16:53;77,0;0,0;1,0;-83,0;-85,0;-87,0;-88,0;-77,0;-84,0;-75,0;-90,0
02/01/2021 16:54;76,0;0,0;1,0;-92,0;-85,0;-81,0;-86,0;-78,0;-82,0;-71,0;-92,0
02/01/2021 16:54;76,0;0,0;1,0;-87,0;-82,0;-82,0;-85,0;-77,0;-83,0;-71,0;-90,0
02/01/2021 16:54;76,0;0,0;1,0;-89,0;-81,0;-82,0;-85,0;-79,0;-82,0;-70,0;-89,0
02/01/2021 16:54;76,0;0,0;1,0;-89,0;-81,0;-81,0;-83,0;-78,0;-83,0;-71,0;-200,0
02/01/2021 16:54;76,0;0,0;1,0;-86,0;-82,0;-80,0;-82,0;-78,0;-82,0;-72,0;-93,0
02/01/2021 16:54;16,0;0,0;1,0;-77,0;-85,0;-91,0;-200,0;-78,0;-88,0;-78,0;-92,0
02/01/2021 16:54;16,0;0,0;1,0;-78,0;-86,0;-90,0;-85,0;-68,0;-80,0;-77,0;-89,0
02/01/2021 16:54;16,0;0,0;1,0;-79,0;-85,0;-80,0;-91,0;-76,0;-86,0;-81,0;-89,0
02/01/2021 16:54;16,0;0,0;1,0;-82,0;-87,0;-83,0;-90,0;-77,0;-82,0;-80,0;-93,0
02/01/2021 16:54;16,0;0,0;1,0;-82,0;-87,0;-89,0;-89,0;-67,0;-78,0;-72,0;-87,0
02/01/2021 16:55;17,0;0,0;1,0;-84,0;-85,0;-84,0;-90,0;-66,0;-200,0;-72,0;-88,0
02/01/2021 16:55;17,0;0,0;1,0;-85,0;-84,0;-83,0;-87,0;-66,0;-73,0;-72,0;-90,0
02/01/2021 16:55;17,0;0,0;1,0;-88,0;-84,0;-83,0;-83,0;-66,0;-200,0;-76,0;-88,0
02/01/2021 16:55;17,0;0,0;1,0;-84,0;-86,0;-82,0;-88,0;-65,0;-73,0;-76,0;-93,0
02/01/2021 16:55;17,0;0,0;1,0;-86,0;-85,0;-84,0;-92,0;-66,0;-74,0;-74,0;-90,0
02/01/2021 16:55;45,0;0,0;1,0;-81,0;-81,0;-81,0;-82,0;-81,0;-77,0;-79,0;-89,0
02/01/2021 16:55;45,0;0,0;1,0;-81,0;-89,0;-84,0;-82,0;-79,0;-84,0;-80,0;-89,0
02/01/2021 16:55;45,0;0,0;1,0;-81,0;-81,0;-81,0;-82,0;-79,0;-84,0;-80,0;-89,0
02/01/2021 16:55;45,0;0,0;1,0;-82,0;-92,0;-80,0;-81,0;-80,0;-78,0;-82,0;-87,0
02/01/2021 16:55;45,0;0,0;1,0;-80,0;-83,0;-81,0;-81,0;-81,0;-84,0;-80,0;-87,0
02/01/2021 16:55;47,0;0,0;1,0;-78,0;-82,0;-84,0;-77,0;-74,0;-86,0;-82,0;-93,0
02/01/2021 16:55;47,0;0,0;1,0;-78,0;-85,0;-83,0;-76,0;-85,0;-78,0;-79,0;-200,0
02/01/2021 16:55;47,0;0,0;1,0;-78,0;-84,0;-84,0;-76,0;-79,0;-88,0;-83,0;-90,0
02/01/2021 16:55;47,0;0,0;1,0;-78,0;-84,0;-84,0;-76,0;-79,0;-77,0;-80,0;-90,0
02/01/2021 16:55;47,0;0,0;1,0;-79,0;-83,0;-83,0;-77,0;-80,0;-79,0;-77,0;-89,0
02/01/2021 16:56;80,0;0,0;1,0;-76,0;-79,0;-81,0;-77,0;-75,0;-84,0;-71,0;-91,0
02/01/2021 16:56;80,0;0,0;1,0;-76,0;-78,0;-91,0;-77,0;-75,0;-79,0;-72,0;-91,0
02/01/2021 16:56;80,0;0,0;1,0;-76,0;-80,0;-81,0;-77,0;-74,0;-85,0;-72,0;-89,0
02/01/2021 16:56;80,0;0,0;1,0;-75,0;-80,0;-81,0;-77,0;-83,0;-78,0;-71,0;-89,0
02/01/2021 16:56;80,0;0,0;1,0;-75,0;-79,0;-82,0;-77,0;-74,0;-85,0;-71,0;-89,0
02/01/2021 16:56;44,0;0,0;1,0;-83,0;-76,0;-84,0;-82,0;-83,0;-84,0;-75,0;-83,0
02/01/2021 16:56;44,0;0,0;1,0;-84,0;-87,0;-85,0;-83,0;-84,0;-82,0;-85,0;-89,0
02/01/2021 16:56;44,0;0,0;1,0;-85,0;-77,0;-85,0;-78,0;-83,0;-83,0;-85,0;-88,0
02/01/2021 16:56;44,0;0,0;1,0;-84,0;-77,0;-84,0;-83,0;-84,0;-82,0;-77,0;-85,0
02/01/2021 16:56;44,0;0,0;1,0;-85,0;-77,0;-84,0;-78,0;-85,0;-81,0;-86,0;-85,0
02/01/2021 16:57;46,0;0,0;1,0;-74,0;-86,0;-78,0;-83,0;-74,0;-80,0;-71,0;-90,0
02/01/2021 16:57;46,0;0,0;1,0;-75,0;-83,0;-79,0;-83,0;-73,0;-80,0;-71,0;-89,0
02/01/2021 16:57;46,0;0,0;1,0;-75,0;-83,0;-79,0;-83,0;-72,0;-80,0;-84,0;-91,0
02/01/2021 16:57;46,0;0,0;1,0;-75,0;-86,0;-79,0;-91,0;-73,0;-80,0;-83,0;-200,0
02/01/2021 16:57;46,0;0,0;1,0;-79,0;-83,0;-82,0;-84,0;-73,0;-80,0;-83,0;-90,0
02/01/2021 16:58;75,0;0,0;1,0;-74,0;-87,0;-84,0;-79,0;-80,0;-88,0;-75,0;-90,0
02/01/2021 16:58;75,0;0,0;1,0;-75,0;-87,0;-83,0;-80,0;-82,0;-91,0;-75,0;-88,0
02/01/2021 16:58;75,0;0,0;1,0;-75,0;-90,0;-84,0;-79,0;-85,0;-83,0;-87,0;-90,0
02/01/2021 16:58;75,0;0,0;1,0;-74,0;-89,0;-82,0;-83,0;-80,0;-87,0;-83,0;-90,0
02/01/2021 16:58;75,0;0,0;1,0;-74,0;-88,0;-84,0;-84,0;-83,0;-89,0;-76,0;-89,0
02/01/2021 16:58;74,0;0,0;1,0;-79,0;-82,0;-79,0;-89,0;-85,0;-85,0;-79,0;-200,0
02/01/2021 16:58;74,0;0,0;1,0;-79,0;-83,0;-79,0;-90,0;-83,0;-85,0;-70,0;-200,0
02/01/2021 16:58;74,0;0,0;1,0;-78,0;-84,0;-79,0;-90,0;-75,0;-85,0;-71,0;-91,0
02/01/2021 16:58;74,0;0,0;1,0;-79,0;-79,0;-80,0;-89,0;-79,0;-86,0;-70,0;-97,0
02/01/2021 16:58;74,0;0,0;1,0;-79,0;-92,0;-81,0;-92,0;-79,0;-86,0;-71,0;-200,0
02/01/2021 16:58;73,0;0,0;1,0;-77,0;-85,0;-86,0;-80,0;-69,0;-85,0;-81,0;-88,0
02/01/2021 16:58;73,0;0,0;1,0;-77,0;-87,0;-85,0;-81,0;-67,0;-82,0;-79,0;-93,0
02/01/2021 16:58;73,0;0,0;1,0;-77,0;-88,0;-87,0;-81,0;-67,0;-84,0;-80,0;-96,0
02/01/2021 16:58;73,0;0,0;1,0;-77,0;-86,0;-85,0;-80,0;-68,0;-82,0;-81,0;-89,0
02/01/2021 16:59;73,0;0,0;1,0;-76,0;-85,0;-88,0;-81,0;-68,0;-83,0;-80,0;-91,0
02/01/2021 16:59;72,0;0,0;1,0;-82,0;-82,0;-82,0;-83,0;-71,0;-87,0;-81,0;-88,0
02/01/2021 16:59;72,0;0,0;1,0;-82,0;-81,0;-82,0;-84,0;-76,0;-87,0;-80,0;-88,0
02/01/2021 16:59;72,0;0,0;1,0;-83,0;-85,0;-81,0;-79,0;-70,0;-88,0;-85,0;-88,0
02/01/2021 16:59;72,0;0,0;1,0;-81,0;-83,0;-83,0;-87,0;-70,0;-83,0;-82,0;-87,0
02/01/2021 16:59;72,0;0,0;1,0;-82,0;-89,0;-83,0;-80,0;-70,0;-84,0;-77,0;-88,0
02/01/2021 16:59;14,0;0,0;1,0;-77,0;-90,0;-200,0;-79,0;-82,0;-84,0;-83,0;-82,0
02/01/2021 16:59;14,0;0,0;1,0;-78,0;-91,0;-86,0;-79,0;-82,0;-86,0;-83,0;-82,0
02/01/2021 16:59;14,0;0,0;1,0;-77,0;-90,0;-85,0;-79,0;-80,0;-86,0;-83,0;-82,0
02/01/2021 16:59;14,0;0,0;1,0;-77,0;-93,0;-84,0;-80,0;-83,0;-84,0;-81,0;-97,0
02/01/2021 17:00;14,0;0,0;1,0;-74,0;-78,0;-86,0;-80,0;-79,0;-78,0;-83,0;-91,0
02/01/2021 17:00;15,0;0,0;1,0;-82,0;-81,0;-79,0;-83,0;-91,0;-72,0;-73,0;-86,0
02/01/2021 17:00;15,0;0,0;1,0;-79,0;-82,0;-91,0;-79,0;-87,0;-71,0;-72,0;-86,0
02/01/2021 17:00;15,0;0,0;1,0;-77,0;-80,0;-92,0;-84,0;-95,0;-78,0;-72,0;-85,0
02/01/2021 17:00;15,0;0,0;1,0;-82,0;-80,0;-89,0;-79,0;-93,0;-73,0;-73,0;-88,0
02/01/2021 17:00;15,0;0,0;1,0;-78,0;-81,0;-78,0;-80,0;-88,0;-80,0;-88,0;-87,0
02/01/2021 17:00;41,0;0,0;1,0;-82,0;-80,0;-78,0;-76,0;-84,0;-83,0;-78,0;-91,0
02/01/2021 17:00;41,0;0,0;1,0;-80,0;-79,0;-78,0;-76,0;-81,0;-73,0;-77,0;-200,0
02/01/2021 17:00;41,0;0,0;1,0;-83,0;-80,0;-78,0;-76,0;-79,0;-74,0;-79,0;-90,0
02/01/2021 17:00;41,0;0,0;1,0;-82,0;-79,0;-81,0;-75,0;-80,0;-84,0;-78,0;-87,0
02/01/2021 17:00;41,0;0,0;1,0;-82,0;-79,0;-81,0;-76,0;-79,0;-74,0;-80,0;-88,0
02/01/2021 17:01;43,0;0,0;1,0;-79,0;-81,0;-78,0;-88,0;-74,0;-78,0;-76,0;-84,0
02/01/2021 17:01;43,0;0,0;1,0;-78,0;-79,0;-79,0;-87,0;-75,0;-79,0;-77,0;-83,0
02/01/2021 17:01;43,0;0,0;1,0;-79,0;-79,0;-78,0;-89,0;-74,0;-78,0;-77,0;-85,0
02/01/2021 17:01;43,0;0,0;1,0;-79,0;-80,0;-79,0;-87,0;-83,0;-78,0;-76,0;-84,0
02/01/2021 17:01;43,0;0,0;1,0;-78,0;-80,0;-78,0;-89,0;-84,0;-78,0;-76,0;-84,0
02/01/2021 17:01;40,0;0,0;1,0;-85,0;-81,0;-78,0;-74,0;-81,0;-71,0;-83,0;-87,0
02/01/2021 17:01;40,0;0,0;1,0;-77,0;-83,0;-78,0;-74,0;-83,0;-72,0;-82,0;-89,0
02/01/2021 17:01;40,0;0,0;1,0;-79,0;-83,0;-78,0;-74,0;-82,0;-72,0;-78,0;-87,0
02/01/2021 17:01;40,0;0,0;1,0;-83,0;-84,0;-79,0;-85,0;-81,0;-72,0;-78,0;-88,0
02/01/2021 17:01;40,0;0,0;1,0;-81,0;-81,0;-78,0;-84,0;-80,0;-73,0;-85,0;-86,0
02/01/2021 17:02;42,0;0,0;1,0;-80,0;-86,0;-90,0;-83,0;-86,0;-74,0;-78,0;-85,0
02/01/2021 17:02;42,0;0,0;1,0;-80,0;-84,0;-87,0;-81,0;-82,0;-75,0;-75,0;-82,0
02/01/2021 17:02;42,0;0,0;1,0;-82,0;-91,0;-86,0;-85,0;-86,0;-75,0;-76,0;-83,0
02/01/2021 17:02;42,0;0,0;1,0;-81,0;-89,0;-85,0;-85,0;-83,0;-76,0;-81,0;-83,0
02/01/2021 17:02;42,0;0,0;1,0;-83,0;-78,0;-86,0;-83,0;-82,0;-75,0;-75,0;-82,0
02/01/2021 17:03;85,0;0,0;1,0;-74,0;-85,0;-83,0;-77,0;-87,0;-79,0;-72,0;-88,0
02/01/2021 17:03;85,0;0,0;1,0;-73,0;-85,0;-84,0;-77,0;-87,0;-80,0;-73,0;-86,0
02/01/2021 17:03;85,0;0,0;1,0;-74,0;-89,0;-91,0;-78,0;-89,0;-84,0;-71,0;-87,0
02/01/2021 17:03;85,0;0,0;1,0;-80,0;-90,0;-84,0;-80,0;-94,0;-78,0;-71,0;-86,0
02/01/2021 17:03;85,0;0,0;1,0;-73,0;-85,0;-85,0;-78,0;-92,0;-77,0;-72,0;-86,0
